ID,LOOPGROUP_ID,TIME,VALIDITY,LV,MV,SV,LS,MS,SS,VOLUME,SPEED,OCCUPY,VH,DEAL_FLAG,HAS_VEHICLE
15754333,NHWX09(1),2009/4/19 2:04,valid,0,0,1,0,0,72,1,72,1,103,0,y
15754933,NHWX09(1),2009/4/19 2:05,valid,0,0,1,0,0,61,1,61,2,254,0,y
15755387,NHWX09(1),2009/4/19 2:05,valid,0,0,1,0,0,57,1,57,1,183,0,y
15758209,NHWX09(1),2009/4/19 2:07,valid,0,0,1,0,0,79,1,79,1,1372,0,y
15758640,NHWX09(1),2009/4/19 2:08,valid,0,0,2,0,0,67,2,67,3,145,0,y
15759058,NHWX09(1),2009/4/19 2:08,valid,0,0,4,0,0,62,4,62,6,50,0,y
15759556,NHWX09(1),2009/4/19 2:08,valid,0,0,3,0,0,58,3,58,5,44,0,y
15760880,NHWX09(1),2009/4/19 2:09,valid,0,0,1,0,0,84,1,84,1,476,0,y
15761228,NHWX09(1),2009/4/19 2:10,valid,0,0,2,0,0,81,2,81,2,170,0,y
15761666,NHWX09(1),2009/4/19 2:10,valid,0,0,3,0,0,63,3,63,6,84,0,y
15761965,NHWX09(1),2009/4/19 2:10,valid,0,0,3,0,0,60,3,60,4,61,0,y
15762590,NHWX09(1),2009/4/19 2:11,valid,0,0,1,0,0,60,1,60,2,207,0,y
15762933,NHWX09(1),2009/4/19 2:11,valid,0,0,1,0,0,58,1,58,2,21,0,y
15763257,NHWX09(1),2009/4/19 2:11,valid,0,0,2,0,0,67,2,67,3,142,0,y
15764359,NHWX09(1),2009/4/19 2:12,valid,0,0,2,0,0,85,2,85,2,106,0,y
15764738,NHWX09(1),2009/4/19 2:12,valid,0,0,1,0,0,62,1,62,2,137,0,y
15765187,NHWX09(1),2009/4/19 2:13,valid,0,0,3,0,0,62,3,62,5,67,0,y
15765391,NHWX09(1),2009/4/19 2:13,valid,0,0,2,0,0,83,2,83,3,109,0,y
15765839,NHWX09(1),2009/4/19 2:13,valid,0,0,1,0,0,61,1,61,2,235,0,y
15767427,NHWX09(1),2009/4/19 2:15,valid,0,0,1,0,0,69,1,69,1,717,0,y
15767955,NHWX09(1),2009/4/19 2:15,valid,0,0,1,0,0,65,1,65,2,266,0,y
15769392,NHWX09(1),2009/4/19 2:16,valid,0,0,1,0,0,62,1,62,1,462,0,y
15771207,NHWX09(1),2009/4/19 2:17,valid,0,0,1,0,0,74,1,74,1,886,0,y
15771467,NHWX09(1),2009/4/19 2:18,valid,0,0,2,0,0,70,2,70,3,142,0,y
15773071,NHWX09(1),2009/4/19 2:19,valid,0,0,1,0,0,72,1,72,1,746,0,y
15773851,NHWX09(1),2009/4/19 2:20,valid,0,0,1,0,0,77,1,77,1,369,0,y
15774510,NHWX09(1),2009/4/19 2:20,valid,0,0,1,0,0,62,1,62,1,137,0,y
15774926,NHWX09(1),2009/4/19 2:21,valid,0,0,2,0,0,66,2,66,3,242,0,y
15775345,NHWX09(1),2009/4/19 2:21,valid,0,0,3,0,0,64,3,64,5,86,0,y
15777085,NHWX09(1),2009/4/19 2:22,valid,0,0,2,0,0,65,2,65,3,307,0,y
15777457,NHWX09(1),2009/4/19 2:23,valid,0,0,1,0,0,78,1,78,1,95,0,y
15778011,NHWX09(1),2009/4/19 2:23,valid,0,0,2,0,0,70,2,70,3,113,0,y
15778788,NHWX09(1),2009/4/19 2:24,valid,0,0,1,0,0,71,1,71,1,382,0,y
15780369,NHWX09(1),2009/4/19 2:25,valid,0,0,2,0,0,60,2,60,3,453,0,y
15780946,NHWX09(1),2009/4/19 2:25,valid,0,0,1,0,0,62,1,62,2,72,0,y
15781534,NHWX09(1),2009/4/19 2:26,valid,0,0,1,0,0,72,1,72,1,239,0,y
15782030,NHWX09(1),2009/4/19 2:26,valid,0,0,1,0,0,86,1,86,1,386,0,y
15782357,NHWX09(1),2009/4/19 2:27,valid,0,0,1,0,0,71,1,71,1,269,0,y
15783098,NHWX09(1),2009/4/19 2:27,valid,0,0,1,0,0,77,1,77,1,211,0,y
15783523,NHWX09(1),2009/4/19 2:27,valid,0,0,1,0,0,74,1,74,1,174,0,y
15783857,NHWX09(1),2009/4/19 2:28,valid,0,0,3,0,0,75,3,75,4,71,0,y
15786156,NHWX09(1),2009/4/19 2:30,valid,0,0,1,0,0,74,1,74,1,1123,0,y
15786640,NHWX09(1),2009/4/19 2:30,valid,0,0,2,0,0,70,2,70,3,148,0,y
15786997,NHWX09(1),2009/4/19 2:30,valid,0,0,4,0,0,66,4,66,6,34,0,y
15787359,NHWX09(1),2009/4/19 2:31,valid,0,0,2,0,0,63,2,63,3,74,0,y
15788322,NHWX09(1),2009/4/19 2:31,valid,0,0,2,0,0,69,2,69,2,236,0,y
15789095,NHWX09(1),2009/4/19 2:32,valid,0,0,2,0,0,62,2,62,3,290,0,y
15789518,NHWX09(1),2009/4/19 2:33,valid,0,0,2,0,0,76,2,76,2,129,0,y
15790620,NHWX09(1),2009/4/19 2:33,valid,0,0,1,0,0,70,1,70,1,275,0,y
15791829,NHWX09(1),2009/4/19 2:35,valid,0,0,1,0,0,72,1,72,1,862,0,y
15792324,NHWX09(1),2009/4/19 2:35,valid,0,0,1,0,0,81,1,81,1,216,0,y
15794791,NHWX09(1),2009/4/19 2:37,valid,0,0,5,0,0,71,5,71,7,290,0,y
15795226,NHWX09(1),2009/4/19 2:38,valid,1,0,1,69,0,72,2,70,4,92,0,y
15796334,NHWX09(1),2009/4/19 2:38,valid,0,0,3,0,0,72,3,72,4,137,0,y
15797558,NHWX09(1),2009/4/19 2:40,valid,0,0,1,0,0,83,1,83,1,674,0,y
15798060,NHWX09(1),2009/4/19 2:40,valid,0,0,1,0,0,74,1,74,1,243,0,y
15798271,NHWX09(1),2009/4/19 2:40,valid,0,0,1,0,0,47,1,47,2,296,0,y
15798733,NHWX09(1),2009/4/19 2:41,valid,0,0,3,0,0,83,3,83,4,60,0,y
15798931,NHWX09(1),2009/4/19 2:41,valid,0,0,1,0,0,69,1,69,2,98,0,y
15800245,NHWX09(1),2009/4/19 2:42,valid,0,0,2,0,0,87,2,87,2,321,0,y
15801373,NHWX09(1),2009/4/19 2:43,valid,0,0,1,0,0,70,1,70,1,249,0,y
15803037,NHWX09(1),2009/4/19 2:45,valid,0,0,3,0,0,73,3,73,4,352,0,y
15803548,NHWX09(1),2009/4/19 2:45,valid,0,0,3,0,0,76,3,76,4,51,0,y
15804226,NHWX09(1),2009/4/19 2:46,valid,0,0,2,0,0,67,2,67,3,226,0,y
15804684,NHWX09(1),2009/4/19 2:46,valid,0,0,1,0,0,84,1,84,1,115,0,y
15805104,NHWX09(1),2009/4/19 2:46,valid,0,0,1,0,0,86,1,86,1,190,0,y
15806004,NHWX09(1),2009/4/19 2:47,valid,0,0,1,0,0,77,1,77,1,367,0,y
15808127,NHWX09(1),2009/4/19 2:49,valid,0,0,1,0,0,64,1,64,2,1168,0,y
15808510,NHWX09(1),2009/4/19 2:49,valid,0,0,1,0,0,86,1,86,1,188,0,y
15809214,NHWX09(1),2009/4/19 2:50,valid,1,0,2,67,0,67,3,67,7,154,0,y
15810257,NHWX09(1),2009/4/19 2:51,valid,0,0,1,0,0,53,1,53,2,360,0,y
15812538,NHWX09(1),2009/4/19 2:53,valid,1,0,1,44,0,74,2,59,6,621,0,y
15814605,NHWX09(1),2009/4/19 2:55,valid,0,0,4,0,0,72,4,72,6,302,0,y
15814796,NHWX09(1),2009/4/19 2:55,valid,0,0,1,0,0,64,1,64,1,89,0,y
15815336,NHWX09(1),2009/4/19 2:56,valid,0,0,3,0,0,74,3,74,4,120,0,y
15817344,NHWX09(1),2009/4/19 2:58,valid,0,0,1,0,0,67,1,67,1,1037,0,y
15817802,NHWX09(1),2009/4/19 2:58,valid,0,0,1,0,0,50,1,50,2,264,0,y
15818344,NHWX09(1),2009/4/19 2:59,valid,0,0,1,0,0,92,1,92,1,413,0,y
15819976,NHWX09(1),2009/4/19 3:00,valid,0,0,2,0,0,72,2,72,3,419,0,y
15820106,NHWX09(1),2009/4/19 3:00,valid,0,0,2,0,0,84,2,84,2,49,0,y
15821572,NHWX09(1),2009/4/19 3:02,valid,0,0,1,0,0,84,1,84,1,310,0,y
15822308,NHWX09(1),2009/4/19 3:02,valid,0,0,2,0,0,60,2,60,3,192,0,y
15822618,NHWX09(1),2009/4/19 3:03,valid,0,1,2,0,71,71,3,71,4,96,0,y
15822899,NHWX09(1),2009/4/19 3:03,valid,0,0,4,0,0,70,4,70,6,41,0,y
15823274,NHWX09(1),2009/4/19 3:03,valid,0,0,1,0,0,60,1,60,2,180,0,y
15824128,NHWX09(1),2009/4/19 3:04,valid,0,0,2,0,0,64,2,64,3,151,0,y
15824488,NHWX09(1),2009/4/19 3:04,valid,0,0,1,0,0,79,1,79,1,348,0,y
15824848,NHWX09(1),2009/4/19 3:05,valid,0,1,0,0,72,0,1,72,2,171,0,y
15825812,NHWX09(1),2009/4/19 3:06,valid,0,0,2,0,0,71,2,71,3,304,0,y
15826245,NHWX09(1),2009/4/19 3:06,valid,0,0,1,0,0,67,1,67,1,90,0,y
15827538,NHWX09(1),2009/4/19 3:07,valid,0,0,3,0,0,65,3,65,4,306,0,y
15829299,NHWX09(1),2009/4/19 3:09,valid,0,0,2,0,0,78,2,78,3,238,0,y
15829901,NHWX09(1),2009/4/19 3:10,valid,0,0,1,0,0,67,1,67,2,430,0,y
15831534,NHWX09(1),2009/4/19 3:11,valid,0,0,1,0,0,58,1,58,2,656,0,y
15832816,NHWX09(1),2009/4/19 3:12,valid,0,0,2,0,0,76,2,76,3,472,0,y
15833904,NHWX09(1),2009/4/19 3:13,valid,0,0,3,0,0,74,3,74,4,179,0,y
15834907,NHWX09(1),2009/4/19 3:14,valid,0,0,1,0,0,84,1,84,1,639,0,y
15835132,NHWX09(1),2009/4/19 3:15,valid,0,0,2,0,0,68,2,68,3,97,0,y
15835389,NHWX09(1),2009/4/19 3:15,valid,0,0,2,0,0,68,2,68,3,109,0,y
15835710,NHWX09(1),2009/4/19 3:15,valid,0,0,2,0,0,60,2,60,3,69,0,y
15836876,NHWX09(1),2009/4/19 3:16,valid,0,0,1,0,0,74,1,74,1,488,0,y
15837704,NHWX09(1),2009/4/19 3:17,valid,0,0,2,0,0,70,2,70,3,331,0,y
15838130,NHWX09(1),2009/4/19 3:18,valid,0,0,2,0,0,75,2,75,2,122,0,y
15839235,NHWX09(1),2009/4/19 3:19,valid,0,0,1,0,0,84,1,84,1,262,0,y
15840716,NHWX09(1),2009/4/19 3:20,valid,0,0,1,0,0,71,1,71,2,956,0,y
15841430,NHWX09(1),2009/4/19 3:21,valid,0,0,2,0,0,64,2,64,3,206,0,y
15842038,NHWX09(1),2009/4/19 3:22,valid,0,0,3,0,0,72,3,72,4,157,0,y
15842650,NHWX09(1),2009/4/19 3:22,valid,0,0,2,0,0,75,2,75,3,119,0,y
15842674,NHWX09(1),2009/4/19 3:22,valid,0,0,1,0,0,72,1,72,1,46,0,y
15843569,NHWX09(1),2009/4/19 3:23,valid,0,0,1,0,0,55,1,55,2,586,0,y
15843753,NHWX09(1),2009/4/19 3:23,valid,0,0,1,0,0,74,1,74,1,47,0,y
15845373,NHWX09(1),2009/4/19 3:25,valid,0,0,1,0,0,84,1,84,1,460,0,y
15845768,NHWX09(1),2009/4/19 3:25,valid,0,0,1,0,0,84,1,84,1,186,0,y
15846225,NHWX09(1),2009/4/19 3:26,valid,0,0,1,0,0,74,1,74,3,494,0,y
15846676,NHWX09(1),2009/4/19 3:26,valid,1,0,0,81,0,0,1,81,3,67,0,y
15847218,NHWX09(1),2009/4/19 3:26,valid,0,0,2,0,0,70,2,70,2,124,0,y
15848098,NHWX09(1),2009/4/19 3:27,valid,0,0,1,0,0,61,1,61,1,747,0,y
15848449,NHWX09(1),2009/4/19 3:28,valid,0,1,1,0,79,81,2,80,3,80,0,y
15848782,NHWX09(1),2009/4/19 3:28,valid,0,0,1,0,0,95,1,95,2,230,0,y
15849069,NHWX09(1),2009/4/19 3:28,valid,0,0,1,0,0,61,1,61,2,61,0,y
15849566,NHWX09(1),2009/4/19 3:29,valid,0,0,2,0,0,68,2,68,3,151,0,y
15850385,NHWX09(1),2009/4/19 3:29,valid,0,0,1,0,0,89,1,89,1,340,0,y
15850586,NHWX09(1),2009/4/19 3:30,valid,0,0,2,0,0,83,2,83,2,106,0,y
15851022,NHWX09(1),2009/4/19 3:30,valid,0,0,1,0,0,57,1,57,2,265,0,y
15851374,NHWX09(1),2009/4/19 3:30,valid,0,0,2,0,0,58,2,58,3,109,0,y
15851654,NHWX09(1),2009/4/19 3:31,valid,0,0,2,0,0,60,2,60,3,105,0,y
15853410,NHWX09(1),2009/4/19 3:32,valid,0,0,2,0,0,64,2,64,3,448,0,y
15853627,NHWX09(1),2009/4/19 3:33,valid,0,0,3,0,0,66,3,66,4,74,0,y
15853957,NHWX09(1),2009/4/19 3:33,valid,0,0,1,0,0,67,1,67,1,180,0,y
15855120,NHWX09(1),2009/4/19 3:34,valid,0,0,1,0,0,65,1,65,1,510,0,y
15855742,NHWX09(1),2009/4/19 3:35,valid,0,0,3,0,0,66,3,66,5,181,0,y
15856018,NHWX09(1),2009/4/19 3:35,valid,0,0,1,0,0,74,1,74,2,204,0,y
15856528,NHWX09(1),2009/4/19 3:36,valid,0,0,2,0,0,68,2,68,3,183,0,y
15857383,NHWX09(1),2009/4/19 3:36,valid,0,0,3,0,0,65,3,65,4,140,0,y
15858569,NHWX09(1),2009/4/19 3:38,valid,0,0,2,0,0,63,2,63,4,389,0,y
15859299,NHWX09(1),2009/4/19 3:38,valid,0,0,1,0,0,86,1,86,1,317,0,y
15859612,NHWX09(1),2009/4/19 3:39,valid,0,0,1,0,0,72,1,72,1,290,0,y
15860161,NHWX09(1),2009/4/19 3:39,valid,0,0,1,0,0,74,1,74,1,305,0,y
15860481,NHWX09(1),2009/4/19 3:40,valid,0,0,2,0,0,72,2,72,3,161,0,y
15861011,NHWX09(1),2009/4/19 3:40,valid,0,0,1,0,0,61,1,61,2,186,0,y
15861624,NHWX09(1),2009/4/19 3:41,valid,0,0,1,0,0,79,1,79,1,410,0,y
15861921,NHWX09(1),2009/4/19 3:41,valid,0,0,1,0,0,67,1,67,2,87,0,y
15862527,NHWX09(1),2009/4/19 3:42,valid,0,0,3,0,0,73,3,73,4,175,0,y
15865706,NHWX09(1),2009/4/19 3:45,valid,0,0,1,0,0,61,1,61,1,1763,0,y
15866081,NHWX09(1),2009/4/19 3:45,valid,0,0,1,0,0,77,1,77,1,89,0,y
15866337,NHWX09(1),2009/4/19 3:45,valid,1,0,2,60,0,57,3,58,6,111,0,y
15866668,NHWX09(1),2009/4/19 3:46,valid,0,0,1,0,0,72,1,72,1,144,0,y
15867372,NHWX09(1),2009/4/19 3:46,valid,0,0,1,0,0,95,1,95,1,451,0,y
15867973,NHWX09(1),2009/4/19 3:47,valid,0,0,1,0,0,77,1,77,1,419,0,y
15868256,NHWX09(1),2009/4/19 3:47,valid,0,0,2,0,0,72,2,72,3,64,0,y
15868661,NHWX09(1),2009/4/19 3:48,valid,0,0,1,0,0,72,1,72,1,110,0,y
15869188,NHWX09(1),2009/4/19 3:48,valid,0,0,2,0,0,83,2,83,3,196,0,y
15869416,NHWX09(1),2009/4/19 3:48,valid,0,1,1,0,69,72,2,70,3,81,0,y
15870198,NHWX09(1),2009/4/19 3:49,valid,0,0,2,0,0,65,2,65,3,178,0,y
15871523,NHWX09(1),2009/4/19 3:51,valid,0,0,1,0,0,72,1,72,1,944,0,y
15872516,NHWX09(1),2009/4/19 3:52,valid,0,0,1,0,0,69,1,69,2,682,0,y
15872950,NHWX09(1),2009/4/19 3:52,valid,0,0,1,0,0,61,1,61,1,194,0,y
15873256,NHWX09(1),2009/4/19 3:53,valid,0,0,2,0,0,74,2,74,3,213,0,y
15873869,NHWX09(1),2009/4/19 3:53,valid,0,0,1,0,0,89,1,89,1,329,0,y
15874417,NHWX09(1),2009/4/19 3:54,valid,0,0,1,0,0,84,1,84,1,135,0,y
15874902,NHWX09(1),2009/4/19 3:54,valid,0,1,0,0,61,0,1,61,2,426,0,y
15875227,NHWX09(1),2009/4/19 3:55,valid,0,0,1,0,0,96,1,96,1,189,0,y
15875366,NHWX09(1),2009/4/19 3:55,valid,0,0,1,0,0,86,1,86,1,252,0,y
15875762,NHWX09(1),2009/4/19 3:55,valid,0,0,1,0,0,67,1,67,1,146,0,y
15875935,NHWX09(1),2009/4/19 3:56,valid,0,0,3,0,0,74,3,74,4,107,0,y
15877000,NHWX09(1),2009/4/19 3:57,valid,0,0,1,0,0,65,1,65,1,633,0,y
15877459,NHWX09(1),2009/4/19 3:57,valid,0,0,1,0,0,78,1,78,1,102,0,y
15877567,NHWX09(1),2009/4/19 3:57,valid,0,0,1,0,0,84,1,84,1,178,0,y
15879649,NHWX09(1),2009/4/19 4:00,valid,0,0,2,0,0,76,2,76,3,544,0,y
15880141,NHWX09(1),2009/4/19 4:00,valid,0,0,1,0,0,74,1,74,1,61,0,y
15880464,NHWX09(1),2009/4/19 4:00,valid,0,0,1,0,0,67,1,67,2,212,0,y
15881181,NHWX09(1),2009/4/19 4:01,valid,0,1,0,0,72,0,1,72,2,589,0,y
15881770,NHWX09(1),2009/4/19 4:02,valid,0,0,1,0,0,58,1,58,2,415,0,y
15882223,NHWX09(1),2009/4/19 4:02,valid,0,0,1,0,0,67,1,67,1,174,0,y
15882574,NHWX09(1),2009/4/19 4:03,valid,0,1,0,0,81,0,1,81,1,345,0,y
15882651,NHWX09(1),2009/4/19 4:03,valid,0,0,1,0,0,62,1,62,2,238,0,y
15882991,NHWX09(1),2009/4/19 4:03,valid,0,0,1,0,0,62,1,62,2,182,0,y
15885108,NHWX09(1),2009/4/19 4:05,valid,0,0,1,0,0,116,1,116,1,1036,0,y
15885360,NHWX09(1),2009/4/19 4:06,valid,0,0,1,0,0,84,1,84,1,299,0,y
15885569,NHWX09(1),2009/4/19 4:06,valid,0,0,1,0,0,61,1,61,2,193,0,y
15886151,NHWX09(1),2009/4/19 4:07,valid,0,0,2,0,0,69,2,69,3,245,0,y
15887007,NHWX09(1),2009/4/19 4:07,valid,0,0,1,0,0,69,1,69,2,322,0,y
15887245,NHWX09(1),2009/4/19 4:08,valid,0,0,1,0,0,78,1,78,1,115,0,y
15888482,NHWX09(1),2009/4/19 4:09,valid,0,0,1,0,0,61,1,61,1,900,0,y
15888735,NHWX09(1),2009/4/19 4:09,valid,0,0,1,0,0,61,1,61,2,244,0,y
15889336,NHWX09(1),2009/4/19 4:10,valid,0,0,2,0,0,64,2,64,3,209,0,y
15889913,NHWX09(1),2009/4/19 4:10,valid,0,0,1,0,0,65,1,65,2,124,0,y
15890894,NHWX09(1),2009/4/19 4:12,valid,0,0,2,0,0,78,2,78,3,434,0,y
15892196,NHWX09(1),2009/4/19 4:13,valid,0,0,2,0,0,77,2,77,2,389,0,y
15892757,NHWX09(1),2009/4/19 4:14,valid,0,0,2,0,0,64,2,64,3,189,0,y
15893098,NHWX09(1),2009/4/19 4:14,valid,0,0,4,0,0,77,4,77,5,56,0,y
15893646,NHWX09(1),2009/4/19 4:15,valid,0,0,1,0,0,77,1,77,1,350,0,y
15895433,NHWX09(1),2009/4/19 4:16,valid,0,0,1,0,0,77,1,77,2,966,0,y
15897316,NHWX09(1),2009/4/19 4:18,valid,1,0,1,61,0,78,2,69,5,602,0,y
15897709,NHWX09(1),2009/4/19 4:19,valid,0,0,1,0,0,71,1,71,2,188,0,y
15898263,NHWX09(1),2009/4/19 4:19,valid,0,0,3,0,0,81,3,81,3,170,0,y
15898733,NHWX09(1),2009/4/19 4:20,valid,0,0,2,0,0,75,2,75,2,54,0,y
15899152,NHWX09(1),2009/4/19 4:20,valid,0,0,1,0,0,60,1,60,1,287,0,y
15900230,NHWX09(1),2009/4/19 4:21,valid,0,0,1,0,0,55,1,55,2,767,0,y
15900498,NHWX09(1),2009/4/19 4:22,valid,0,0,2,0,0,79,2,79,3,63,0,y
15900991,NHWX09(1),2009/4/19 4:22,valid,0,0,1,0,0,79,1,79,1,162,0,y
15901912,NHWX09(1),2009/4/19 4:23,valid,0,0,1,0,0,72,1,72,1,591,0,y
15902049,NHWX09(1),2009/4/19 4:23,valid,0,0,1,0,0,64,1,64,1,364,0,y
15902463,NHWX09(1),2009/4/19 4:24,valid,0,0,1,0,0,64,1,64,1,70,0,y
15902873,NHWX09(1),2009/4/19 4:24,valid,0,0,2,0,0,60,2,60,3,147,0,y
15903060,NHWX09(1),2009/4/19 4:24,valid,0,0,1,0,0,58,1,58,2,224,0,y
15903659,NHWX09(1),2009/4/19 4:25,valid,0,0,2,0,0,84,2,84,2,199,0,y
15904126,NHWX09(1),2009/4/19 4:25,valid,0,0,1,0,0,72,1,72,1,48,0,y
15905097,NHWX09(1),2009/4/19 4:26,valid,0,0,1,0,0,72,1,72,1,740,0,y
15907376,NHWX09(1),2009/4/19 4:29,valid,0,0,1,0,0,65,1,65,2,1334,0,y
15907732,NHWX09(1),2009/4/19 4:29,valid,0,0,1,0,0,84,1,84,1,307,0,y
15908334,NHWX09(1),2009/4/19 4:30,valid,0,0,2,0,0,73,2,73,3,169,0,y
15910281,NHWX09(1),2009/4/19 4:32,valid,0,0,1,0,0,79,1,79,1,1183,0,y
15910495,NHWX09(1),2009/4/19 4:32,valid,0,0,1,0,0,58,1,58,3,269,0,y
15910763,NHWX09(1),2009/4/19 4:32,valid,0,0,3,0,0,75,3,75,3,19,0,y
15911241,NHWX09(1),2009/4/19 4:33,valid,0,0,1,0,0,72,1,72,1,169,0,y
15911742,NHWX09(1),2009/4/19 4:33,valid,0,0,1,0,0,67,1,67,1,507,0,y
15913335,NHWX09(1),2009/4/19 4:35,valid,0,0,1,0,0,86,1,86,1,1021,0,y
15913622,NHWX09(1),2009/4/19 4:35,valid,0,0,1,0,0,64,1,64,2,119,0,y
15913893,NHWX09(1),2009/4/19 4:36,valid,0,0,2,0,0,85,2,85,3,142,0,y
15914394,NHWX09(1),2009/4/19 4:36,valid,0,0,1,0,0,61,1,61,1,73,0,y
15915103,NHWX09(1),2009/4/19 4:37,valid,0,0,1,0,0,54,1,54,2,509,0,y
15915286,NHWX09(1),2009/4/19 4:37,valid,0,0,1,0,0,78,1,78,1,83,0,y
15915441,NHWX09(1),2009/4/19 4:37,valid,0,0,1,0,0,64,1,64,1,346,0,y
15916103,NHWX09(1),2009/4/19 4:38,valid,0,0,1,0,0,43,1,43,2,363,0,y
15916955,NHWX09(1),2009/4/19 4:39,valid,0,0,2,0,0,70,2,70,3,209,0,y
15917325,NHWX09(1),2009/4/19 4:39,valid,0,0,3,0,0,65,3,65,4,73,0,y
15918858,NHWX09(1),2009/4/19 4:41,valid,1,0,2,53,0,56,3,55,7,317,0,y
15918905,NHWX09(1),2009/4/19 4:41,valid,0,0,1,0,0,89,1,89,1,99,0,y
15920209,NHWX09(1),2009/4/19 4:42,valid,0,0,2,0,0,71,2,71,4,481,0,y
15920843,NHWX09(1),2009/4/19 4:43,valid,0,0,1,0,0,65,1,65,1,361,0,y
15921157,NHWX09(1),2009/4/19 4:43,valid,0,0,2,0,0,87,2,87,2,89,0,y
15921516,NHWX09(1),2009/4/19 4:44,valid,0,0,1,0,0,72,1,72,1,233,0,y
15924427,NHWX09(1),2009/4/19 4:47,valid,0,0,2,0,0,76,2,76,2,875,0,y
15924694,NHWX09(1),2009/4/19 4:47,valid,0,0,1,0,0,67,1,67,1,169,0,y
15925276,NHWX09(1),2009/4/19 4:48,valid,0,1,0,0,111,0,1,111,1,521,0,y
15926309,NHWX09(1),2009/4/19 4:49,valid,1,0,0,60,0,0,1,60,3,476,0,y
15927147,NHWX09(1),2009/4/19 4:50,valid,0,0,1,0,0,92,1,92,1,631,0,y
15928155,NHWX09(1),2009/4/19 4:51,valid,0,0,3,0,0,70,3,70,5,206,0,y
15929282,NHWX09(1),2009/4/19 4:52,valid,0,0,1,0,0,77,1,77,1,527,0,y
15929553,NHWX09(1),2009/4/19 4:52,valid,0,0,1,0,0,67,1,67,2,204,0,y
15930495,NHWX09(1),2009/4/19 4:53,valid,0,0,1,0,0,99,1,99,1,666,0,y
15930670,NHWX09(1),2009/4/19 4:53,valid,0,0,2,0,0,72,2,72,3,116,0,y
15931321,NHWX09(1),2009/4/19 4:54,valid,0,0,1,0,0,77,1,77,1,381,0,y
15932507,NHWX09(1),2009/4/19 4:55,valid,0,0,1,0,0,65,1,65,1,645,0,y
15933072,NHWX09(1),2009/4/19 4:56,valid,0,0,1,0,0,72,1,72,1,409,0,y
15934143,NHWX09(1),2009/4/19 4:57,valid,0,0,1,0,0,76,1,76,1,697,0,y
15935759,NHWX09(1),2009/4/19 4:59,valid,0,0,2,0,0,68,2,68,3,168,0,y
15936140,NHWX09(1),2009/4/19 4:59,valid,0,0,1,0,0,79,1,79,1,73,0,y
15936792,NHWX09(1),2009/4/19 5:00,valid,0,0,2,0,0,64,2,64,3,288,0,y
15937086,NHWX09(1),2009/4/19 5:00,valid,0,0,1,0,0,69,1,69,1,71,0,y
15937612,NHWX09(1),2009/4/19 5:00,valid,0,0,2,0,0,75,2,75,3,129,0,y
15938758,NHWX09(1),2009/4/19 5:02,valid,0,0,1,0,0,74,1,74,1,836,0,y
15940745,NHWX09(1),2009/4/19 5:03,valid,0,0,1,0,0,62,1,62,1,1011,0,y
15940822,NHWX09(1),2009/4/19 5:04,valid,0,0,1,0,0,86,1,86,1,168,0,y
15941564,NHWX09(1),2009/4/19 5:04,valid,0,0,1,0,0,53,1,53,2,362,0,y
15941922,NHWX09(1),2009/4/19 5:05,valid,0,0,1,0,0,67,1,67,1,159,0,y
15942689,NHWX09(1),2009/4/19 5:05,valid,0,0,1,0,0,69,1,69,2,530,0,y
15943561,NHWX09(1),2009/4/19 5:06,valid,0,0,1,0,0,77,1,77,1,341,0,y
15943800,NHWX09(1),2009/4/19 5:06,valid,0,0,1,0,0,92,1,92,1,82,0,y
15944334,NHWX09(1),2009/4/19 5:07,valid,0,0,1,0,0,62,1,62,2,215,0,y
15944661,NHWX09(1),2009/4/19 5:07,valid,0,0,1,0,0,74,1,74,1,328,0,y
15945910,NHWX09(1),2009/4/19 5:08,valid,0,0,1,0,0,74,1,74,1,594,0,y
15946017,NHWX09(1),2009/4/19 5:08,valid,0,0,1,0,0,81,1,81,1,138,0,y
15946442,NHWX09(1),2009/4/19 5:09,valid,0,0,2,0,0,68,2,68,3,122,0,y
15947534,NHWX09(1),2009/4/19 5:09,valid,0,0,1,0,0,74,1,74,1,408,0,y
15948937,NHWX09(1),2009/4/19 5:11,valid,0,0,3,0,0,74,3,74,3,272,0,y
15949345,NHWX09(1),2009/4/19 5:11,valid,0,0,2,0,0,77,2,77,3,82,0,y
15949611,NHWX09(1),2009/4/19 5:11,valid,0,1,1,0,77,86,2,81,3,87,0,y
15950484,NHWX09(1),2009/4/19 5:12,valid,1,0,0,59,0,0,1,59,3,426,0,y
15950908,NHWX09(1),2009/4/19 5:12,valid,0,0,1,0,0,69,1,69,2,235,0,y
15951769,NHWX09(1),2009/4/19 5:13,valid,0,0,1,0,0,71,1,71,2,436,0,y
15952022,NHWX09(1),2009/4/19 5:13,valid,0,0,2,0,0,76,2,76,2,91,0,y
15952566,NHWX09(1),2009/4/19 5:14,valid,0,0,2,0,0,64,2,64,3,97,0,y
15952774,NHWX09(1),2009/4/19 5:14,valid,0,0,1,0,0,71,1,71,1,122,0,y
15954531,NHWX09(1),2009/4/19 5:15,valid,0,0,3,0,0,61,3,61,5,216,0,y
15955083,NHWX09(1),2009/4/19 5:16,valid,0,0,2,0,0,65,2,65,3,102,0,y
15955328,NHWX09(1),2009/4/19 5:16,valid,1,0,3,67,0,84,4,80,6,44,0,y
